,Event/Tabling,Event Date,Event Name,Event ID,Engagement Type
4924,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4925,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4926,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4927,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4928,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4929,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4930,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4931,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4932,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4933,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4934,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4935,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4936,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4937,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4938,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4939,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4940,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4941,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4942,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4943,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4944,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4945,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4946,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4947,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4948,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4949,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4950,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4951,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4952,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4953,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4954,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4955,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4956,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4957,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4958,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4959,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4960,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4961,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4962,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4963,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4964,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4965,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4966,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4967,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4968,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4969,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4970,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4971,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4972,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4973,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4974,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4975,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4976,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4977,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4978,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4979,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4980,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4981,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4982,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4983,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4984,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4985,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4986,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4987,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4988,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4989,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4990,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4991,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4992,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4993,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4994,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4995,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4996,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4997,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4998,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
4999,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
5000,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
5001,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
5002,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
5003,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
5004,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
5005,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
5006,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Kids Engaged
5007,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5008,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5009,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5010,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5011,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5012,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5013,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5014,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5015,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5016,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5017,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5018,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5019,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5020,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5021,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5022,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5023,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5024,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5025,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5026,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5027,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5028,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5029,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5030,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5031,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5032,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5033,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5034,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5035,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5036,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5037,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5038,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5039,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5040,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5041,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5042,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5043,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5044,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5045,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5046,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5047,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5048,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5049,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5050,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5051,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5052,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5053,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5054,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5055,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5056,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5057,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5058,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5059,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5060,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5061,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5062,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5063,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5064,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5065,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5066,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5067,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5068,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5069,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5070,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5071,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5072,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5073,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5074,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5075,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5076,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5077,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5078,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5079,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5080,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5081,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5082,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5083,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5084,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5085,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5086,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5087,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5088,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5089,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5090,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5091,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5092,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5093,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5094,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5095,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5096,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5097,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5098,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5099,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5100,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5101,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5102,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5103,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5104,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5105,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5106,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5107,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5108,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5109,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5110,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5111,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5112,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5113,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5114,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5115,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5116,Community Event,2025-08-09,"Grand Rapids Books, Blocks, and Balls",E65,Number Adults Engaged
5117,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5118,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5119,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5120,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5121,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5122,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5123,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5124,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5125,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5126,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5127,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5128,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5129,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5130,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5131,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5132,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5133,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5134,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5135,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5136,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5137,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5138,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5139,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5140,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5141,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5142,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5143,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5144,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5145,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5146,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5147,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5148,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5149,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5150,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5151,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5152,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5153,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Kids Engaged
5154,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5155,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5156,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5157,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5158,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5159,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5160,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5161,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5162,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5163,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5164,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5165,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5166,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5167,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5168,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5169,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5170,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5171,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5172,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5173,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5174,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5175,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5176,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5177,Partner Tabling,2025-08-11,Outdoor Storytime,E66,Number Adults Engaged
5178,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5179,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5180,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5181,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5182,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5183,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5184,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5185,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5186,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5187,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5188,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5189,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5190,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5191,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5192,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5193,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5194,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5195,Community Event,2025-08-11,Rise Rally,E67,Number Kids Engaged
5196,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5197,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5198,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5199,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5200,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5201,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5202,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5203,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5204,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5205,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5206,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5207,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5208,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5209,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5210,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5211,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5212,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5213,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5214,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5215,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5216,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5217,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5218,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5219,Community Event,2025-08-11,Rise Rally,E67,Number Adults Engaged
5220,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5221,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5222,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5223,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5224,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5225,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5226,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5227,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5228,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5229,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5230,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
5231,Partner Tabling,2025-08-11,Sheldon WIC Clinic,E68,Number Kids Engaged
